Normal,Foil,Name,Set,Card Number,Color,Rarity,Price,Foil Price
5,0,"Daisy Duck - Geheimagentin",002,76,Smaragd,Ungewöhnlich,"0,11 €","0,32 €"
2,0,"Donald Duck - Perfekter Gentleman",002,77,Smaragd,Ungewöhnlich,"0,12 €","0,22 €"
7,0,"Donald Duck - Schlafwandler",002,78,Smaragd,Häufig,"0,09 €","0,15 €"
2,0,"Dr. Facilier - Wahrsager",002,79,Smaragd,Super Selten,"0,15 €","0,25 €"
7,0,"Zauberin - Unerwartetes Urteil",002,80,Smaragd,Häufig,"0,09 €","0,20 €"
5,0,"Flynn Rider - Selbstbewusster Vagabund",002,81,Smaragd,Häufig,"0,10 €","0,22 €"
0,0,"Flynn Rider - Sein eigener größter Fan",002,82,Smaragd,Rare,"0,82 €","1,34 €"
8,0,"Gaston - Intriganter Verehrer",002,83,Smaragd,Häufig,"0,09 €","0,15 €"
1,0,"Little John - Treuer Freund",002,84,Smaragd,Rare,"0,15 €","0,24 €"
0,0,"Luzifer - Listige Katze",002,85,Smaragd,Rare,"0,15 €","0,33 €"
4,0,"Pech - Schelm der Unterwelt",002,86,Smaragd,Ungewöhnlich,"0,09 €","0,48 €"
5,0,"Schwefel - Schelm der Unterwelt",002,87,Smaragd,Häufig,"0,09 €","0,14 €"
3,0,"Kater Karlo - Bösewicht",002,88,Smaragd,Rare,"0,20 €","0,41 €"
1,0,"Prinz John - Der Gierigste",002,89,Smaragd,Rare,"2,74 €","4,66 €"
5,0,"Die Herzkönigin - Jähzornig",002,90,Smaragd,Häufig,"0,09 €","0,19 €"
5,0,"Rattenzahn - Kriminelles Genie",002,91,Smaragd,Häufig,"0,09 €","0,15 €"
4,0,"Ray - Unbekümmertes Glühwürmchen",002,92,Smaragd,Häufig,"0,09 €","0,15 €"
1,0,"Die Königin - Verkleidete Hausiererin",002,93,Smaragd,Super Selten,"0,29 €","0,73 €"
4,0,"Tiana - Wahre Prinzessin",002,94,Smaragd,Ungewöhnlich,"0,09 €","0,19 €"
4,0,"Virana - Oberhaupt von Zahn",002,95,Smaragd,Häufig,"0,09 €","0,09 €"
4,0,"Bibbidi Babbidi Bu",002,96,Smaragd,Rare,"0,23 €","0,49 €"
3,0,"Herumspringen",002,97,Smaragd,Ungewöhnlich,"0,12 €","0,16 €"
6,0,"Hypnose",002,98,Smaragd,Häufig,"0,10 €","0,20 €"
7,0,"Improvisieren",002,99,Smaragd,Häufig,"0,09 €","0,19 €"
3,0,"Rudeltaktiken",002,100,Smaragd,Rare,"0,17 €","0,27 €"
4,0,"Läute die Glocke",002,101,Smaragd,Ungewöhnlich,"0,10 €","0,15 €"
0,0,"Rattenzahns fabelhafte Falle",002,102,Smaragd,Rare,"0,15 €","0,24 €"
5,0,"Balu - Lebensfroher Bär",002,103,Rubin,Häufig,"0,09 €","0,11 €"
4,0,"Boun - Frühreifer Unternehmer",002,104,Rubin,Häufig,"0,09 €","0,15 €"
4,0,"Kartensoldaten - Ganzer Stapel",002,105,Rubin,Ungewöhnlich,"0,10 €","0,15 €"
2,0,"Donald Duck - Nicht schon wieder!",002,106,Rubin,Legendär,"2,33 €","9,69 €"
6,0,"Felizita - Immer hungrig",002,107,Rubin,Häufig,"0,09 €","0,19 €"
4,0,"Greifer - Rattenzahns Handlanger",002,108,Rubin,Häufig,"0,08 €","0,14 €"
3,0,"Ehrenwerter John - Nicht sehr ehrenwert",002,109,Rubin,Rare,"0,15 €","0,23 €"
4,0,"Gräfin Tremaine - Gebieterische Königin",002,110,Rubin,Super Selten,"2,35 €","5,08 €"
6,0,"Gräfin Tremaine - Überhebliches Familienoberhaupt",002,111,Rubin,Häufig,"0,08 €","0,12 €"
2,0,"Lumière - Hitzköpfiger Armleuchter",002,112,Rubin,Rare,"0,15 €","0,24 €"
4,0,"Minnie Maus - Stylische Surferin",002,113,Rubin,Ungewöhnlich,"0,25 €","0,53 €"
3,0,"Minnie Maus - Staunende Taucherin",002,114,Rubin,Rare,"0,15 €","0,80 €"
5,0,"Minnie Maus - Flitzt umher",002,115,Rubin,Häufig,"0,09 €","0,16 €"
4,0,"Mutter Gothel - Verwelkt und verrucht",002,116,Rubin,Ungewöhnlich,"0,15 €","0,25 €"
4,0,"Mulan - Soldatin in Ausbildung",002,117,Rubin,Häufig,"0,09 €","0,15 €"
1,0,"Namaari - Erzfeindin",002,118,Rubin,Super Selten,"0,15 €","0,70 €"
4,0,"Die Herzkönigin - Impulsive Herrscherin",002,119,Rubin,Ungewöhnlich,"0,16 €","0,43 €"
5,0,"Die Herzkönigin - Wittert Schwäche",002,120,Rubin,Ungewöhnlich,"0,12 €","0,34 €"
1,0,"Rattenzahn - Sehr große Maus",002,121,Rubin,Rare,"0,12 €","0,16 €"
5,0,"Raya - Eigensinnig",002,122,Rubin,Häufig,"0,08 €","0,15 €"
3,0,"Raya - Anführerin von Herz",002,123,Rubin,Super Selten,"0,09 €","0,63 €"
2,0,"Raya - Kriegerin von Kumandra",002,124,Rubin,Ungewöhnlich,"0,09 €","0,15 €"
1,0,"Scar - Übler Betrüger",002,125,Rubin,Legendär,"9,01 €","19,57 €"
1,0,"Shir Khan - Bedrohliches Raubtier",002,126,Rubin,Rare,"0,63 €","0,92 €"
7,0,"Tigger - Einzigartig",002,127,Rubin,Häufig,"0,08 €","0,15 €"
0,0,"Tuktuk - Abrisskugel",002,128,Rubin,Rare,"0,15 €","0,32 €"
7,0,"Ich werd‘s noch beweisen",002,129,Rubin,Häufig,"0,08 €","0,14 €"
2,0,"Zähne blank wie Neid",002,130,Rubin,Rare,"0,83 €","2,60 €"
6,0,"Der teuflischste Plan",002,131,Rubin,Ungewöhnlich,"0,09 €","0,13 €"
5,0,"Wie hast du mich genannt?",002,132,Rubin,Häufig,"0,08 €","0,12 €"
4,0,"Flieg ins Glück",002,133,Rubin,Ungewöhnlich,"0,08 €","0,31 €"
2,0,"Tischglocke",002,134,Rubin,Rare,"0,15 €","0,26 €"
7,0,"Peter Pans Dolch",002,135,Rubin,Häufig,"0,08 €","0,19 €"
4,0,"Das Schwert in dem Stein",002,136,Rubin,Ungewöhnlich,"0,08 €","0,19 €"
1,0,"Alice - Wachsendes Mädchen",002,137,Saphir,Legendär,"5,25 €","16,52 €"
1,0,"Basil - Der große Mäusedetektiv",002,138,Saphir,Super Selten,"0,17 €","0,29 €"
6,0,"Basil - Aus der Baker Street",002,139,Saphir,Häufig,"0,09 €","0,09 €"
8,0,"Basil - Scharfsinniger Ermittler",002,140,Saphir,Häufig,"0,09 €","0,15 €"
4,0,"Onkel Raupe - Ruhig und gefasst",002,141,Saphir,Ungewöhnlich,"0,11 €","0,43 €"
4,0,"Von Unruh - Standuhr",002,142,Saphir,Super Selten,"2,34 €","10,41 €"
5,0,"Von Unruh - Sprechende Uhr",002,143,Saphir,Ungewöhnlich,"0,12 €","0,22 €"
4,0,"Cruella De Vil - Modische Cruiserin",002,144,Saphir,Häufig,"0,09 €","0,13 €"
5,0,"Cruella De Vil - Fühlt sich elend",002,145,Saphir,Ungewöhnlich,"0,10 €","0,15 €"
8,0,"Herzog von Pitzbühl - Kleinkrimineller",002,146,Saphir,Häufig,"0,09 €","0,15 €"
2,0,"Gaston - Intellektuelles Kraftpaket",002,147,Saphir,Rare,"0,16 €","0,44 €"
1,0,"Grand Pabbie - Ältester und Weisester",002,148,Saphir,Super Selten,"0,15 €","0,24 €"
4,0,"Xaver Hampelmann - Spielzeugmacher",002,149,Saphir,Rare,"2,33 €","10,97 €"
4,0,"James - Vorbild",002,150,Saphir,Häufig,"0,09 €","0,15 €"
4,0,"Jasmin - Thronerbin von Agrabah",002,151,Saphir,Häufig,"0,09 €","0,15 €"
4,0,"Judy Hopps - Optimistische Polizistin",002,152,Saphir,Ungewöhnlich,"0,15 €","0,67 €"
2,0,"Mrs. Minna - Haushälterin",002,153,Saphir,Rare,"0,15 €","0,22 €"
4,0,"Nick Wilde - Schlauer Fuchs",002,154,Saphir,Ungewöhnlich,"0,12 €","0,66 €"
3,0,"Kleine Noi - Verwaiste Diebin",002,155,Saphir,Rare,"0,22 €","0,47 €"
7,0,"Eule - Überzeugender Redner",002,156,Saphir,Häufig,"0,09 €","0,10 €"
1,0,"Prinz Charming - Thronerbe",002,157,Saphir,Rare,"0,19 €","0,24 €"
5,0,"Rabbit - Zögerlicher Gastgeber",002,158,Saphir,Häufig,"0,09 €","0,09 €"
0,0,"Sisu - Göttlicher Wasserdrache",002,159,Saphir,Legendär,"3,23 €","9,86 €"
6,0,"Der Nokk - Geist des Wassers",002,160,Saphir,Häufig,"0,09 €","0,16 €"
1,0,"Winnie Puuh - Denkt und denkt",002,161,Saphir,Rare,"0,18 €","1,12 €"
2,0,"Hinab in das Kaninchenloch",002,162,Saphir,Rare,"0,16 €","0,51 €"
6,0,"Vier Dutzend Eier",002,163,Saphir,Ungewöhnlich,"0,09 €","0,22 €"
6,0,"Abschuss",002,164,Saphir,Ungewöhnlich,"0,09 €","0,15 €"
7,0,"Nichts zu verstecken",002,165,Saphir,Häufig,"0,09 €","0,15 €"
4,0,"Armbrust aus Zahn",002,166,Saphir,Ungewöhnlich,"0,09 €","0,15 €"
6,0,"Gumbo Eintopf",002,167,Saphir,Häufig,"0,10 €","0,15 €"
4,0,"Maurice‘ Werkstatt",002,168,Saphir,Rare,"0,15 €","1,15 €"
9,0,"Tatziatella",002,169,Saphir,Häufig,"0,15 €","2,72 €"
4,0,"Sardinenbüchse",002,170,Saphir,Ungewöhnlich,"0,09 €","0,19 €"
7,0,"Biest - Furchteinflößender Einsiedler",002,171,Stahl,Häufig,"0,09 €","0,19 €"
2,0,"Biest - Selbstloser Beschützer",002,172,Stahl,Super Selten,"0,17 €","0,35 €"
2,0,"Biest - Tragischer Held",002,173,Stahl,Legendär,"67,69 €","65,52 €"
10,0,"Benja - Wächter des Drachenjuwels",002,174,Stahl,Häufig,"0,09 €","0,20 €"
0,0,"Chief Bogo - Respektierter Polizist",002,175,Stahl,Rare,"0,17 €","1,07 €"
8,0,"Cinderella - Ritterin in Ausbildung",002,176,Stahl,Häufig,"0,09 €","0,20 €"
10,0,"Cinderella - Beherzt",002,177,Stahl,Super Selten,"1,98 €","4,38 €"
4,0,"Donald Duck - Tiefseetaucher",002,178,Stahl,Häufig,"0,09 €","0,15 €"
5,0,"Eli La Bouff - Big Daddy",002,179,Stahl,Ungewöhnlich,"0,09 €","0,19 €"
1,0,"Goofy - Ritter für einen Tag",002,180,Stahl,Rare,"0,22 €","0,54 €"
3,0,"Hercules - Göttlicher Held",002,181,Stahl,Rare,"0,35 €","1,26 €"
6,0,"Hercules - Held in Ausbildung",002,182,Stahl,Häufig,"0,09 €","0,15 €"
4,0,"Dschafar - Wüstenkreuzer",002,183,Stahl,Ungewöhnlich,"0,11 €","1,72 €"
11,0,"Dschafar - Großwesir",002,184,Stahl,Häufig,"0,10 €","0,24 €"
2,0,"Kronk - Junior Chipmunk",002,185,Stahl,Rare,"0,15 €","0,24 €"
5,0,"Lawrence - Neidischer Hausdiener",002,186,Stahl,Ungewöhnlich,"0,09 €","0,15 €"
4,0,"Li Shang - Bogenschützen-Ausbilder",002,187,Stahl,Ungewöhnlich,"0,10 €","0,14 €"
11,0,"Zauberbesen - Industrieausführung",002,188,Stahl,Häufig,"0,09 €","0,20 €"
0,0,"Namaari - Morgennebel",002,189,Stahl,Legendär,"2,49 €","7,10 €"
4,0,"Patcha - Dorfvorsteher",002,190,Stahl,Ungewöhnlich,"0,09 €","0,19 €"
7,0,"Prinz Naveen - Mittelloser Prinz",002,191,Stahl,Häufig,"0,09 €","0,12 €"
3,0,"Die Herzkönigin - Launische Monarchin",002,192,Stahl,Rare,"0,15 €","0,23 €"
4,0,"Robin Hood - Kompetenter Kämpfer",002,193,Stahl,Ungewöhnlich,"0,14 €","0,44 €"
4,0,"Jägersmann - Zögerlicher Vollstrecker",002,194,Stahl,Rare,"0,15 €","0,31 €"
7,0,"Der Prinz - Gibt niemals auf",002,195,Stahl,Ungewöhnlich,"0,11 €","0,25 €"
4,0,"Tiana - Festliche Prinzessin",002,196,Stahl,Super Selten,"0,33 €","0,40 €"
8,0,"Tiana - Fleißige Kellnerin",002,197,Stahl,Häufig,"0,09 €","0,15 €"
7,0,"Zum Angriff!",002,198,Stahl,Häufig,"0,09 €","0,15 €"
6,0,"Ein Sturm zieht auf",002,199,Stahl,Häufig,"0,22 €","0,43 €"
5,0,"Streit anzetteln",002,200,Stahl,Ungewöhnlich,"0,09 €","0,15 €"
3,0,"Herz aus Stahl",002,201,Stahl,Rare,"4,99 €","6,00 €"
4,0,"Letzte Kanone",002,202,Stahl,Häufig,"0,09 €","0,14 €"
5,0,"Mäuserüstung",002,203,Stahl,Ungewöhnlich,"0,09 €","0,25 €"
2,0,"Hantel",002,204,Stahl,Rare,"0,11 €","0,26 €"
5,0,"Balu - von Bruinwald XIII",003,1,Bernstein,Rare,"0,22 €","0,71 €"
1,0,"Bernard - Frischgebackener Agent",003,2,Bernstein,Rare,"0,11 €","0,24 €"
3,0,"Chernabog - Übeltäter",003,3,Bernstein,Super Selten,"0,48 €","2,13 €"
3,0,"Dalmatiner Welpe - Schwanzwedler",003,4,Bernstein,Häufig,"0,37 €","0,74 €"
3,0,"Dalmatiner Welpe - Schwanzwedler",003,4,Bernstein,Häufig,"0,36 €","0,62 €"
2,0,"Dalmatiner Welpe - Schwanzwedler",003,4,Bernstein,Häufig,"0,55 €","0,67 €"
2,0,"Dalmatiner Welpe - Schwanzwedler",003,4,Bernstein,Häufig,"0,40 €","0,65 €"
5,0,"Dalmatiner Welpe - Schwanzwedler",003,4,Bernstein,Häufig,"0,38 €","0,48 €"
7,0,"Joshua Sweet - Der Arzt",003,5,Bernstein,Häufig,"0,09 €","0,15 €"
12,0,"Kida - Atlanterin",003,6,Bernstein,Häufig,"0,09 €","0,15 €"
0,0,"Kida - Wächterin von Atlantis",003,7,Bernstein,Legendär,"8,76 €","13,09 €"
3,0,"Lucky - Der 15. Welpe",003,8,Bernstein,Rare,"0,15 €","0,24 €"
1,0,"Minnie Maus - Musikalische Künstlerin",003,9,Bernstein,Rare,"0,10 €","0,38 €"
9,0,"Miss Bianca - Agentin der internationalen Rettungshilfegesellschaft",003,10,Bernstein,Häufig,"0,09 €","0,14 €"
10,0,"Mr. Snoops - Ungeschickter Geschäftsmann",003,11,Bernstein,Häufig,"0,09 €","0,21 €"
7,0,"Nani - Beschützende Schwester",003,12,Bernstein,Ungewöhnlich,"0,09 €","0,33 €"
7,0,"Orville - Flieger-Ass",003,13,Bernstein,Häufig,"0,09 €","0,14 €"
11,0,"Patch - Einschüchternder Welpe",003,14,Bernstein,Häufig,"0,09 €","0,14 €"
1,0,"Perdi - Engagierte Mutter",003,15,Bernstein,Legendär,"4,82 €","10,82 €"
1,0,"Ferkel - Puuhs Piratenkapitän",003,16,Bernstein,Super Selten,"0,93 €","2,08 €"
4,0,"Pluto - Entschlossener Verteidiger",003,17,Bernstein,Rare,"0,15 €","0,27 €"
8,0,"Pluto - Freundliches Hündchen",003,18,Bernstein,Ungewöhnlich,"0,11 €","0,24 €"
4,0,"Pongo - Entschlossener Vater",003,19,Bernstein,Super Selten,"0,20 €","0,44 €"
8,0,"Die Herzkönigin - Kaiserliche Majestät des Wunderlands",003,20,Bernstein,Ungewöhnlich,"0,11 €","0,19 €"
13,0,"Rolly - Hungriger Welpe",003,21,Bernstein,Ungewöhnlich,"0,09 €","0,15 €"
11,0,"Naseweis - Großzügige Fee",003,22,Bernstein,Ungewöhnlich,"0,09 €","0,21 €"
7,0,"Wendy Darling - Talentierte Seglerin",003,23,Bernstein,Ungewöhnlich,"0,09 €","0,15 €"
9,0,"99 Welpen",003,24,Bernstein,Ungewöhnlich,"0,09 €","0,15 €"
9,0,"Befehl vom Boss",003,25,Bernstein,Häufig,"0,09 €","0,14 €"
12,0,"Lass mich nicht allein",003,26,Bernstein,Häufig,"0,09 €","0,15 €"
4,0,"Provisorischer Flicken",003,27,Bernstein,Häufig,"0,09 €","0,15 €"
4,0,"Probier's mal mit Gemütlichkeit",003,28,Bernstein,Rare,"1,03 €","3,12 €"
8,0,"Reinigendes Regenwasser",003,29,Bernstein,Häufig,"0,09 €","0,15 €"
3,0,"Herz von Atlantis",003,30,Bernstein,Rare,"0,15 €","0,70 €"
5,0,"Wildkatz' Schraubenschlüssel",003,31,Bernstein,Ungewöhnlich,"0,09 €","0,14 €"
6,0,"Nimmerland - Meermädchenlagune",003,32,Bernstein,Häufig,"0,09 €","0,15 €"
4,0,"Das Geweihte Land - Königsfelsen",003,33,Bernstein,Rare,"0,09 €","1,58 €"
3,0,"Tianas Palast - Jazz Restaurant",003,34,Bernstein,Ungewöhnlich,"0,10 €","0,19 €"
1,0,"Alice - Tee Alchemistin",003,35,Amethyst,Super Selten,"0,18 €","0,88 €"
8,0,"Chernabogs Anhänger - Geschöpfe des Bösen",003,36,Amethyst,Ungewöhnlich,"0,46 €","0,59 €"
9,0,"Diablo - Treues Haustier",003,37,Amethyst,Häufig,"0,09 €","0,10 €"
4,0,"Dschinni - Hilfsbereiter Freund",003,38,Amethyst,Super Selten,"0,21 €","1,33 €"
8,0,"Polaros - Eis Titan",003,39,Amethyst,Ungewöhnlich,"0,10 €","0,15 €"
12,0,"Jago - Papageichen",003,40,Amethyst,Häufig,"0,09 €","0,15 €"
4,0,"Dschafar - Lampendieb",003,41,Amethyst,Ungewöhnlich,"0,09 €","0,15 €"
3,0,"Dschafar - Verblüffender Illusionist",003,42,Amethyst,Legendär,"9,09 €","13,37 €"
6,0,"Lena Degenflügel - Rebellischer Teenager",003,43,Amethyst,Häufig,"0,09 €","0,14 €"
6,0,"Zauberbesen - Tanzender Staubwedel",003,44,Amethyst,Ungewöhnlich,"0,09 €","0,18 €"
10,0,"Zauberbesen - Rasanter Saubermacher",003,45,Amethyst,Häufig,"0,09 €","0,14 €"
10,0,"Zauberbesen - Der große Feger",003,46,Amethyst,Häufig,"0,09 €","0,22 €"
6,0,"Fliegender Teppich - Überflieger",003,47,Amethyst,Häufig,"0,09 €","0,15 €"
8,0,"Gundel Gaukeley - Ehrgeizige Hexe",003,48,Amethyst,Häufig,"0,09 €","0,15 €"
4,0,"Gundel Gaukeley - Der Midas-Effekt",003,49,Amethyst,Super Selten,"0,15 €","0,68 €"
6,0,"Gundel Gaukeley - Diebische Hexe",003,50,Amethyst,Ungewöhnlich,"0,09 €","0,21 €"
0,0,"Malefiz - Herrin des Bösen",003,51,Amethyst,Legendär,"4,20 €","5,91 €"
4,0,"Mama Odie - Stimme der Weisheit",003,52,Amethyst,Ungewöhnlich,"0,09 €","0,15 €"
6,0,"Pua - Hängebauch-Freund",003,53,Amethyst,Häufig,"0,09 €","0,15 €"
4,0,"Rafiki - Mystischer Kämpfer",003,54,Amethyst,Rare,"1,05 €","3,47 €"
4,0,"Orkanos - Tornado Titan",003,55,Amethyst,Rare,"0,15 €","0,47 €"
7,0,"Der Feuervogel - Macht der Zerstörung",003,56,Amethyst,Häufig,"0,09 €","0,15 €"
12,0,"Die Königin - Hasserfüllte Rivalin",003,57,Amethyst,Häufig,"0,09 €","0,22 €"
2,0,"Hüter des Schatzes - Wächter der Höhle",003,58,Amethyst,Rare,"0,11 €","0,56 €"
0,0,"Ursula - Seehexe",003,59,Amethyst,Rare,"0,15 €","0,35 €"
7,0,"Ein Geschenk machen",003,60,Amethyst,Häufig,"0,09 €","0,15 €"
3,0,"Es ruft mich",003,61,Amethyst,Ungewöhnlich,"0,09 €","0,16 €"
8,0,"Letzter Versuch",003,62,Amethyst,Ungewöhnlich,"0,09 €","0,14 €"
3,0,"Der Boss ist doch der Held",003,63,Amethyst,Rare,"0,15 €","0,33 €"
2,0,"Die Lampe",003,64,Amethyst,Rare,"0,15 €","0,62 €"
4,0,"Der Zauberhut",003,65,Amethyst,Rare,"0,15 €","0,25 €"
5,0,"Verbotener Berg - Malefiz' Schloss",003,66,Amethyst,Häufig,"0,09 €","0,15 €"
4,0,"Das Schloss der Königin - Spiegel-Kammer",003,67,Amethyst,Rare,"5,76 €","9,24 €"
4,0,"Der Mystische Turm - Wunderbarer Arbeitsraum",003,68,Amethyst,Ungewöhnlich,"0,11 €","0,73 €"
12,0,"Curly - Stärkster der verwunschenen Kinder",003,69,Smaragd,Häufig,"0,09 €","0,14 €"
4,0,"Verfluchte Meerleute - Ursulas Handwerkskunst",003,70,Smaragd,Rare,"2,91 €","4,66 €"
8,0,"Don Kanaille - Piratenprinz",003,71,Smaragd,Häufig,"0,09 €","0,15 €"
10,0,"Abschaum - Fischabfall",003,72,Smaragd,Häufig,"0,09 €","0,14 €"
8,0,"Bruder Tack - Pfarrer von Nottingham",003,73,Smaragd,Ungewöhnlich,"0,09 €","0,19 €"
4,0,"Helga Sinclair - Femme Fatale",003,74,Smaragd,Super Selten,"0,15 €","1,02 €"
4,0,"Helga Sinclair - Rachsüchtige Partnerin",003,75,Smaragd,Rare,"0,11 €","0,30 €"
11,0,"Meerschaum - Fischabfall",003,76,Smaragd,Häufig,"0,09 €","0,14 €"
9,0,"Kit Wolkenflitzer - Harter Bursche",003,77,Smaragd,Ungewöhnlich,"0,15 €","0,22 €"
4,0,"Lyle Tiberius Rourke - Gerissener Söldner",003,78,Smaragd,Super Selten,"0,15 €","0,91 €"
9,0,"Milo Thatch - Kluger Kartograph",003,79,Smaragd,Häufig,"0,09 €","0,14 €"
1,0,"Milo Thatch - König von Atlantis",003,80,Smaragd,Legendär,"2,55 €","6,20 €"
3,0,"Morph - Weltraum-Schleim",003,81,Smaragd,Rare,"0,74 €","3,08 €"
4,0,"Peter Pan - Anführer der verwunschenen Kinder",003,82,Smaragd,Rare,"0,11 €","0,23 €"
3,0,"Prinz John - Königsclown",003,83,Smaragd,Ungewöhnlich,"0,09 €","0,22 €"
4,0,"Robin Hood - Tagträumer",003,84,Smaragd,Rare,"0,13 €","0,55 €"
4,0,"Shenzi - Hyänen-Rudelführerin",003,85,Smaragd,Super Selten,"0,14 €","0,84 €"
11,0,"Sir Hiss - Geifernde Giftschlange",003,86,Smaragd,Häufig,"0,09 €","0,15 €"
6,0,"Skippy - Kaninchen mit viel Energie",003,87,Smaragd,Häufig,"0,09 €","0,14 €"
4,0,"Starkey - Hinterhältiger Pirat",003,88,Smaragd,Ungewöhnlich,"0,09 €","0,14 €"
6,0,"Stitch - Verdeckter Ermittler",003,89,Smaragd,Rare,"0,14 €","0,22 €"
7,0,"Ursula - Täuscherin",003,90,Smaragd,Ungewöhnlich,"0,34 €","0,69 €"
3,0,"Ursula - Täuscht alle",003,91,Smaragd,Legendär,"32,29 €","47,86 €"
7,0,"Wildkatz - Mechaniker",003,92,Smaragd,Ungewöhnlich,"0,09 €","0,12 €"
6,0,"Zazu - Verwaltet das Geweihte Land",003,93,Smaragd,Häufig,"0,09 €","0,14 €"
4,0,"Du sollst mein Cooooowboy sein",003,94,Smaragd,Ungewöhnlich,"0,09 €","0,14 €"
9,0,"Es wird einst gescheh’n",003,95,Smaragd,Häufig,"0,09 €","0,14 €"
10,0,"Ein guter Ehemann",003,96,Smaragd,Häufig,"0,09 €","0,10 €"
5,0,"Wolkensurfer",003,97,Smaragd,Häufig,"0,09 €","0,14 €"
5,0,"Robins Bogen",003,98,Smaragd,Ungewöhnlich,"0,09 €","0,19 €"
3,0,"Sternenlicht-Phiole",003,99,Smaragd,Rare,"0,11 €","0,32 €"
10,0,"De Vil Herrenhaus - Cruellas Anwesen",003,100,Smaragd,Häufig,"0,09 €","0,14 €"
2,0,"Zahn - Stadt am Fluss",003,101,Smaragd,Rare,"0,15 €","0,84 €"
4,0,"Kuscos Palast - Heimat des Königs",003,102,Smaragd,Ungewöhnlich,"0,09 €","0,14 €"
3,0,"Arielle - Abenteuerlustige Sammlerin",003,103,Rubin,Super Selten,"0,17 €","1,02 €"
5,0,"Billy Bones - Flints Erster Offizier",003,104,Rubin,Häufig,"0,09 €","0,14 €"
2,0,"Käpt'n Hook - Meisterhafter Schwertkämpfer",003,105,Rubin,Rare,"0,15 €","0,58 €"
10,0,"Della Duck - Unaufhaltsame Mutter",003,106,Rubin,Häufig,"0,09 €","0,09 €"
9,0,"HeiHei - Ungewollter Entdecker",003,107,Rubin,Ungewöhnlich,"0,09 €","0,22 €"
0,0,"Hydra - Tödliche Schlange",003,108,Rubin,Legendär,"3,08 €","6,24 €"
4,0,"Jim Hawkins - Raumfahrer",003,109,Rubin,Legendär,"7,95 €","14,43 €"
7,0,"Jim Hawkins - Adrenalinjunkie",003,110,Rubin,Häufig,"0,09 €","0,14 €"
14,0,"Kokomora - Bedrohlicher Seefahrer",003,111,Rubin,Häufig,"0,09 €","0,13 €"
4,0,"Madam Medusa - Die Chefin",003,112,Rubin,Super Selten,"3,54 €","18,23 €"
6,0,"Maui - Aufstrebender Halbgott",003,113,Rubin,Ungewöhnlich,"0,09 €","0,14 €"
4,0,"Maui - Wal",003,114,Rubin,Rare,"0,15 €","0,22 €"
10,0,"Milo Thatch - Begabter Gelehrter",003,115,Rubin,Häufig,"0,09 €","0,14 €"
3,0,"Vaiana - Geborene Anführerin",003,116,Rubin,Rare,"0,10 €","0,18 €"
11,0,"Vaiana - Unerschrockene Seefahrerin",003,117,Rubin,Häufig,"0,09 €","0,14 €"
6,0,"Nutsy - Geier-Handlanger",003,118,Rubin,Häufig,"0,09 €","0,14 €"
7,0,"Peter Pan - Held aus Nimmerland",003,119,Rubin,Häufig,"0,09 €","0,15 €"
1,0,"Peter Pan - Piratenfluch",003,120,Rubin,Rare,"0,15 €","0,22 €"
3,0,"Prinz Eric - Erfahrener Steuermann",003,121,Rubin,Super Selten,"0,27 €","0,71 €"
4,0,"Scroop - Hinterlistig",003,122,Rubin,Ungewöhnlich,"0,09 €","0,14 €"
7,0,"Simba - Rauflustiges Löwenjunges",003,123,Rubin,Rare,"0,18 €","0,25 €"
4,0,"Schlauli - Verwunschenes Kind",003,124,Rubin,Ungewöhnlich,"0,09 €","0,14 €"
6,0,"Stitch - Kleine Rakete",003,125,Rubin,Häufig,"0,09 €","0,19 €"
3,0,"Trigger - Unscharfschütze",003,126,Rubin,Ungewöhnlich,"0,09 €","0,26 €"
11,0,"Nicky Vanderquack - Eifrige Ente",003,127,Rubin,Häufig,"0,09 €","0,15 €"
4,0,"Sturzbomber",003,128,Rubin,Ungewöhnlich,"0,09 €","0,09 €"
5,0,"Ich hab 'nen Traum",003,129,Rubin,Ungewöhnlich,"0,09 €","0,14 €"
2,0,"Auf die Beine! Jetzt!",003,130,Rubin,Rare,"0,13 €","0,34 €"
12,0,"Seefahrt",003,131,Rubin,Häufig,"0,09 €","0,13 €"
4,0,"Mauis Fischhaken",003,132,Rubin,Rare,"0,17 €","1,46 €"
6,0,"Sumerischer Talisman",003,133,Rubin,Ungewöhnlich,"0,09 €","0,19 €"
11,0,"Agrabah - Marktplatz",003,134,Rubin,Häufig,"0,09 €","0,15 €"
7,0,"Die Jolly Roger - Hooks Schiff",003,135,Rubin,Ungewöhnlich,"0,09 €","0,19 €"
3,0,"RLS Legacy - Sonnen-Galeone",003,136,Rubin,Rare,"0,20 €","1,64 €"
4,0,"Anna Ramirez - Die Ingenieurin",003,137,Saphir,Rare,"0,15 €","0,22 €"
9,0,"Käpt'n Amelia - Erste Offizierin",003,138,Saphir,Häufig,"0,09 €","0,13 €"
10,0,"Trick Duck - Angeberischer Neffe",003,139,Saphir,Ungewöhnlich,"0,09 €","0,14 €"
9,0,"Mac Moneysac - Einsamer Betrüger",003,140,Saphir,Ungewöhnlich,"0,09 €","0,25 €"
6,0,"Dschinni - In der Lampe eingezwängt",003,141,Saphir,Ungewöhnlich,"0,09 €","0,17 €"
