Normal,Foil,Name,Set,Card Number,Color,Rarity,Price,Foil Price
1,0,"Verbindlicher Vertrag",002,65,Amethyst,Ungewöhnlich,"0,07 €","0,12 €"
2,1,"Krocketschläger",002,66,Amethyst,Häufig,"0,07 €","0,12 €"
1,0,"Wirre Wegweiser",002,67,Amethyst,Rare,"0,12 €","0,53 €"
1,0,"Das Buch der Zaubersprüche",002,68,Amethyst,Rare,"0,49 €","2,12 €"
7,0,"Arthur - Ausgebildeter Schwertkämpfer",002,69,Smaragd,Häufig,"0,05 €","0,11 €"
0,0,"Biest - Unerbittlich",002,70,Smaragd,Legendär,"5,71 €","15,86 €"
1,0,"Belle - Bücherwurm",002,71,Smaragd,Ungewöhnlich,"0,07 €","0,49 €"
0,0,"Belle - Versteckte Bogenschützin",002,72,Smaragd,Legendär,"4,98 €","15,29 €"
0,0,"Bucky - Lehrer für Hörnchensprache",002,73,Smaragd,Ungewöhnlich,"0,30 €","4,67 €"
1,0,"Grinsekatze - Grinst ständig",002,74,Smaragd,Ungewöhnlich,"0,10 €","0,17 €"
1,0,"Grinsekatze - Aus den Schatten",002,75,Smaragd,Super Selten,"0,12 €","0,99 €"
2,0,"Daisy Duck - Geheimagentin",002,76,Smaragd,Ungewöhnlich,"0,14 €","0,37 €"
1,0,"Donald Duck - Perfekter Gentleman",002,77,Smaragd,Ungewöhnlich,"0,07 €","0,33 €"
2,0,"Donald Duck - Schlafwandler",002,78,Smaragd,Häufig,"0,05 €","0,17 €"
1,0,"Dr. Facilier - Wahrsager",002,79,Smaragd,Super Selten,"0,15 €","0,30 €"
1,0,"Zauberin - Unerwartetes Urteil",002,80,Smaragd,Häufig,"0,07 €","0,14 €"
2,0,"Flynn Rider - Selbstbewusster Vagabund",002,81,Smaragd,Häufig,"0,11 €","0,27 €"
0,0,"Flynn Rider - Sein eigener größter Fan",002,82,Smaragd,Rare,"0,62 €","3,96 €"
1,0,"Gaston - Intriganter Verehrer",002,83,Smaragd,Häufig,"0,07 €","0,12 €"
0,0,"Little John - Treuer Freund",002,84,Smaragd,Rare,"0,12 €","0,27 €"
0,0,"Luzifer - Listige Katze",002,85,Smaragd,Rare,"0,12 €","1,00 €"
1,0,"Pech - Schelm der Unterwelt",002,86,Smaragd,Ungewöhnlich,"0,07 €","0,51 €"
2,0,"Schwefel - Schelm der Unterwelt",002,87,Smaragd,Häufig,"0,07 €","0,12 €"
0,0,"Kater Karlo - Bösewicht",002,88,Smaragd,Rare,"0,17 €","1,21 €"
0,0,"Prinz John - Der Gierigste",002,89,Smaragd,Rare,"2,88 €","6,10 €"
3,0,"Die Herzkönigin - Jähzornig",002,90,Smaragd,Häufig,"0,07 €","0,13 €"
2,0,"Rattenzahn - Kriminelles Genie",002,91,Smaragd,Häufig,"0,07 €","0,12 €"
1,0,"Ray - Unbekümmertes Glühwürmchen",002,92,Smaragd,Häufig,"0,09 €","0,19 €"
0,0,"Die Königin - Verkleidete Hausiererin",002,93,Smaragd,Super Selten,"0,33 €","1,05 €"
1,0,"Tiana - Wahre Prinzessin",002,94,Smaragd,Ungewöhnlich,"0,10 €","0,18 €"
2,0,"Virana - Oberhaupt von Zahn",002,95,Smaragd,Häufig,"0,07 €","0,12 €"
1,1,"Bibbidi Babbidi Bu",002,96,Smaragd,Rare,"0,15 €","0,48 €"
2,0,"Herumspringen",002,97,Smaragd,Ungewöhnlich,"0,14 €","0,15 €"
3,0,"Hypnose",002,98,Smaragd,Häufig,"0,07 €","0,33 €"
7,0,"Improvisieren",002,99,Smaragd,Häufig,"0,07 €","0,15 €"
0,0,"Rudeltaktiken",002,100,Smaragd,Rare,"0,12 €","0,38 €"
2,0,"Läute die Glocke",002,101,Smaragd,Ungewöhnlich,"0,12 €","0,13 €"
1,0,"Rattenzahns fabelhafte Falle",002,102,Smaragd,Rare,"0,12 €","0,27 €"
2,0,"Balu - Lebensfroher Bär",002,103,Rubin,Häufig,"0,07 €","0,12 €"
2,0,"Boun - Frühreifer Unternehmer",002,104,Rubin,Häufig,"0,07 €","0,12 €"
2,0,"Kartensoldaten - Ganzer Stapel",002,105,Rubin,Ungewöhnlich,"0,07 €","0,12 €"
0,0,"Donald Duck - Nicht schon wieder!",002,106,Rubin,Legendär,"2,32 €","8,47 €"
0,1,"Felizita - Immer hungrig",002,107,Rubin,Häufig,"0,09 €","0,13 €"
2,0,"Greifer - Rattenzahns Handlanger",002,108,Rubin,Häufig,"0,07 €","0,11 €"
0,0,"Ehrenwerter John - Nicht sehr ehrenwert",002,109,Rubin,Rare,"0,12 €","0,17 €"
0,0,"Gräfin Tremaine - Gebieterische Königin",002,110,Rubin,Super Selten,"1,03 €","5,56 €"
2,0,"Gräfin Tremaine - Überhebliches Familienoberhaupt",002,111,Rubin,Häufig,"0,05 €","0,12 €"
2,0,"Lumière - Hitzköpfiger Armleuchter",002,112,Rubin,Rare,"0,12 €","0,17 €"
1,0,"Minnie Maus - Stylische Surferin",002,113,Rubin,Ungewöhnlich,"0,21 €","1,28 €"
1,0,"Minnie Maus - Staunende Taucherin",002,114,Rubin,Rare,"0,18 €","0,68 €"
3,0,"Minnie Maus - Flitzt umher",002,115,Rubin,Häufig,"0,05 €","0,14 €"
2,0,"Mutter Gothel - Verwelkt und verrucht",002,116,Rubin,Ungewöhnlich,"0,14 €","0,58 €"
3,0,"Mulan - Soldatin in Ausbildung",002,117,Rubin,Häufig,"0,07 €","0,11 €"
1,0,"Namaari - Erzfeindin",002,118,Rubin,Super Selten,"0,12 €","0,65 €"
1,0,"Die Herzkönigin - Impulsive Herrscherin",002,119,Rubin,Ungewöhnlich,"0,11 €","0,83 €"
2,0,"Die Herzkönigin - Wittert Schwäche",002,120,Rubin,Ungewöhnlich,"0,14 €","0,63 €"
0,0,"Rattenzahn - Sehr große Maus",002,121,Rubin,Rare,"0,12 €","0,53 €"
2,0,"Raya - Eigensinnig",002,122,Rubin,Häufig,"0,07 €","0,12 €"
0,1,"Raya - Anführerin von Herz",002,123,Rubin,Super Selten,"0,14 €","0,25 €"
1,0,"Raya - Kriegerin von Kumandra",002,124,Rubin,Ungewöhnlich,"0,07 €","0,12 €"
0,0,"Scar - Übler Betrüger",002,125,Rubin,Legendär,"7,09 €","20,14 €"
1,0,"Shir Khan - Bedrohliches Raubtier",002,126,Rubin,Rare,"0,38 €","1,83 €"
3,0,"Tigger - Einzigartig",002,127,Rubin,Häufig,"0,07 €","0,12 €"
1,0,"Tuktuk - Abrisskugel",002,128,Rubin,Rare,"0,12 €","0,38 €"
2,0,"Ich werd‘s noch beweisen",002,129,Rubin,Häufig,"0,08 €","0,12 €"
2,0,"Zähne blank wie Neid",002,130,Rubin,Rare,"1,21 €","4,37 €"
3,0,"Der teuflischste Plan",002,131,Rubin,Ungewöhnlich,"0,07 €","0,12 €"
2,0,"Wie hast du mich genannt?",002,132,Rubin,Häufig,"0,05 €","0,13 €"
2,0,"Flieg ins Glück",002,133,Rubin,Ungewöhnlich,"0,07 €","0,22 €"
2,0,"Tischglocke",002,134,Rubin,Rare,"0,12 €","0,26 €"
1,0,"Peter Pans Dolch",002,135,Rubin,Häufig,"0,07 €","0,12 €"
1,0,"Das Schwert in dem Stein",002,136,Rubin,Ungewöhnlich,"0,08 €","0,19 €"
1,0,"Alice - Wachsendes Mädchen",002,137,Saphir,Legendär,"4,44 €","15,41 €"
0,0,"Basil - Der große Mäusedetektiv",002,138,Saphir,Super Selten,"0,12 €","0,40 €"
3,0,"Basil - Aus der Baker Street",002,139,Saphir,Häufig,"0,07 €","0,09 €"
4,0,"Basil - Scharfsinniger Ermittler",002,140,Saphir,Häufig,"0,07 €","0,12 €"
2,0,"Onkel Raupe - Ruhig und gefasst",002,141,Saphir,Ungewöhnlich,"0,07 €","0,43 €"
0,0,"Von Unruh - Standuhr",002,142,Saphir,Super Selten,"2,86 €","8,99 €"
3,0,"Von Unruh - Sprechende Uhr",002,143,Saphir,Ungewöhnlich,"0,07 €","0,22 €"
4,1,"Cruella De Vil - Modische Cruiserin",002,144,Saphir,Häufig,"0,07 €","0,12 €"
1,0,"Cruella De Vil - Fühlt sich elend",002,145,Saphir,Ungewöhnlich,"0,07 €","0,22 €"
2,0,"Herzog von Pitzbühl - Kleinkrimineller",002,146,Saphir,Häufig,"0,07 €","0,12 €"
1,1,"Gaston - Intellektuelles Kraftpaket",002,147,Saphir,Rare,"0,12 €","0,24 €"
1,0,"Grand Pabbie - Ältester und Weisester",002,148,Saphir,Super Selten,"0,33 €","1,07 €"
1,0,"Xaver Hampelmann - Spielzeugmacher",002,149,Saphir,Rare,"3,04 €","14,41 €"
2,0,"James - Vorbild",002,150,Saphir,Häufig,"0,07 €","0,12 €"
3,0,"Jasmin - Thronerbin von Agrabah",002,151,Saphir,Häufig,"0,07 €","0,11 €"
2,0,"Judy Hopps - Optimistische Polizistin",002,152,Saphir,Ungewöhnlich,"0,14 €","0,58 €"
1,0,"Mrs. Minna - Haushälterin",002,153,Saphir,Rare,"0,12 €","0,22 €"
2,0,"Nick Wilde - Schlauer Fuchs",002,154,Saphir,Ungewöhnlich,"0,14 €","0,48 €"
1,1,"Kleine Noi - Verwaiste Diebin",002,155,Saphir,Rare,"0,33 €","0,57 €"
3,0,"Eule - Überzeugender Redner",002,156,Saphir,Häufig,"0,05 €","0,12 €"
2,0,"Prinz Charming - Thronerbe",002,157,Saphir,Rare,"0,12 €","0,46 €"
3,0,"Rabbit - Zögerlicher Gastgeber",002,158,Saphir,Häufig,"0,07 €","0,12 €"
1,0,"Sisu - Göttlicher Wasserdrache",002,159,Saphir,Legendär,"2,88 €","9,94 €"
5,0,"Der Nokk - Geist des Wassers",002,160,Saphir,Häufig,"0,05 €","0,12 €"
1,0,"Winnie Puuh - Denkt und denkt",002,161,Saphir,Rare,"0,15 €","0,97 €"
2,0,"Hinab in das Kaninchenloch",002,162,Saphir,Rare,"0,12 €","0,58 €"
2,0,"Vier Dutzend Eier",002,163,Saphir,Ungewöhnlich,"0,07 €","0,17 €"
2,0,"Abschuss",002,164,Saphir,Ungewöhnlich,"0,07 €","0,12 €"
1,0,"Nichts zu verstecken",002,165,Saphir,Häufig,"0,07 €","0,12 €"
2,0,"Armbrust aus Zahn",002,166,Saphir,Ungewöhnlich,"0,07 €","0,21 €"
3,0,"Gumbo Eintopf",002,167,Saphir,Häufig,"0,05 €","0,12 €"
2,0,"Maurice‘ Werkstatt",002,168,Saphir,Rare,"0,43 €","1,23 €"
4,0,"Tatziatella",002,169,Saphir,Häufig,"0,14 €","4,87 €"
2,0,"Sardinenbüchse",002,170,Saphir,Ungewöhnlich,"0,07 €","0,12 €"
3,0,"Biest - Furchteinflößender Einsiedler",002,171,Stahl,Häufig,"0,07 €","0,21 €"
0,0,"Biest - Selbstloser Beschützer",002,172,Stahl,Super Selten,"0,26 €","0,33 €"
0,0,"Biest - Tragischer Held",002,173,Stahl,Legendär,"45,23 €","80,53 €"
2,0,"Benja - Wächter des Drachenjuwels",002,174,Stahl,Häufig,"0,07 €","0,54 €"
0,0,"Chief Bogo - Respektierter Polizist",002,175,Stahl,Rare,"0,33 €","1,11 €"
3,0,"Cinderella - Ritterin in Ausbildung",002,176,Stahl,Häufig,"0,05 €","0,16 €"
0,0,"Cinderella - Beherzt",002,177,Stahl,Super Selten,"1,88 €","5,18 €"
4,0,"Donald Duck - Tiefseetaucher",002,178,Stahl,Häufig,"0,07 €","0,12 €"
4,0,"Eli La Bouff - Big Daddy",002,179,Stahl,Ungewöhnlich,"0,05 €","0,17 €"
0,0,"Goofy - Ritter für einen Tag",002,180,Stahl,Rare,"0,15 €","0,90 €"
1,0,"Hercules - Göttlicher Held",002,181,Stahl,Rare,"0,35 €","0,89 €"
3,0,"Hercules - Held in Ausbildung",002,182,Stahl,Häufig,"0,05 €","0,12 €"
0,0,"Dschafar - Wüstenkreuzer",002,183,Stahl,Ungewöhnlich,"0,14 €","1,83 €"
1,0,"Dschafar - Großwesir",002,184,Stahl,Häufig,"0,12 €","0,26 €"
1,1,"Kronk - Junior Chipmunk",002,185,Stahl,Rare,"0,12 €","0,23 €"
2,0,"Lawrence - Neidischer Hausdiener",002,186,Stahl,Ungewöhnlich,"0,07 €","0,26 €"
2,0,"Li Shang - Bogenschützen-Ausbilder",002,187,Stahl,Ungewöhnlich,"0,07 €","0,12 €"
2,0,"Zauberbesen - Industrieausführung",002,188,Stahl,Häufig,"0,07 €","0,22 €"
1,0,"Namaari - Morgennebel",002,189,Stahl,Legendär,"1,55 €","8,07 €"
1,0,"Patcha - Dorfvorsteher",002,190,Stahl,Ungewöhnlich,"0,09 €","0,12 €"
4,0,"Prinz Naveen - Mittelloser Prinz",002,191,Stahl,Häufig,"0,05 €","0,12 €"
1,0,"Die Herzkönigin - Launische Monarchin",002,192,Stahl,Rare,"0,13 €","0,53 €"
0,0,"Robin Hood - Kompetenter Kämpfer",002,193,Stahl,Ungewöhnlich,"0,14 €","0,30 €"
2,0,"Jägersmann - Zögerlicher Vollstrecker",002,194,Stahl,Rare,"0,12 €","0,27 €"
3,0,"Der Prinz - Gibt niemals auf",002,195,Stahl,Ungewöhnlich,"0,07 €","0,24 €"
0,1,"Tiana - Festliche Prinzessin",002,196,Stahl,Super Selten,"0,15 €","0,40 €"
4,0,"Tiana - Fleißige Kellnerin",002,197,Stahl,Häufig,"0,05 €","0,11 €"
1,0,"Zum Angriff!",002,198,Stahl,Häufig,"0,07 €","0,12 €"
1,0,"Ein Sturm zieht auf",002,199,Stahl,Häufig,"0,22 €","2,02 €"
3,0,"Streit anzetteln",002,200,Stahl,Ungewöhnlich,"0,12 €","0,17 €"
1,0,"Herz aus Stahl",002,201,Stahl,Rare,"3,72 €","9,02 €"
3,0,"Letzte Kanone",002,202,Stahl,Häufig,"0,05 €","0,12 €"
3,0,"Mäuserüstung",002,203,Stahl,Ungewöhnlich,"0,07 €","0,27 €"
1,0,"Hantel",002,204,Stahl,Rare,"0,15 €","0,26 €"
0,0,"Cinderella - Sensation im Ballsaal",002,205,Bernstein,Verzaubert,,"269,38 €"
0,0,"Schneewittchen - Am Wunschbrunnen",002,206,Bernstein,Verzaubert,,"135,59 €"
0,0,"Arthur - Zauberlehrling",002,207,Amethyst,Verzaubert,,"67,22 €"
0,0,"Madame Mim - Lila Drache",002,208,Amethyst,Verzaubert,,"71,32 €"
0,0,"Kater Karlo - Bösewicht",002,209,Smaragd,Verzaubert,,"52,34 €"
0,0,"Biest - Unerbittlich",002,210,Smaragd,Verzaubert,,"97,00 €"
0,0,"Gräfin Tremaine - Gebieterische Königin",002,211,Rubin,Verzaubert,,"78,74 €"
0,0,"Shir Khan - Bedrohliches Raubtier",002,212,Rubin,Verzaubert,,"66,56 €"
0,0,"Alice - Wachsendes Mädchen",002,213,Saphir,Verzaubert,,"149,80 €"
0,0,"Sisu - Göttlicher Wasserdrache",002,214,Saphir,Verzaubert,,"77,73 €"
0,0,"Hercules - Göttlicher Held",002,215,Stahl,Verzaubert,,"77,79 €"
0,0,"Namaari - Morgennebel",002,216,Stahl,Verzaubert,,"59,30 €"
1,0,"Balu - von Bruinwald XIII",003,1,Bernstein,Rare,"0,63 €","1,55 €"
0,0,"Bernard - Frischgebackener Agent",003,2,Bernstein,Rare,"0,09 €","0,33 €"
0,0,"Chernabog - Übeltäter",003,3,Bernstein,Super Selten,"0,22 €","2,18 €"
2,0,"Dalmatiner Welpe - Schwanzwedler",003,4a,Bernstein,Häufig,"0,27 €","0,53 €"
1,0,"Dalmatiner Welpe - Schwanzwedler",003,4b,Bernstein,Häufig,"0,34 €","0,48 €"
2,0,"Dalmatiner Welpe - Schwanzwedler",003,4c,Bernstein,Häufig,"0,26 €","0,38 €"
1,0,"Dalmatiner Welpe - Schwanzwedler",003,4d,Bernstein,Häufig,"0,32 €","0,59 €"
2,0,"Dalmatiner Welpe - Schwanzwedler",003,4e,Bernstein,Häufig,"0,34 €","0,59 €"
2,0,"Joshua Sweet - Der Arzt",003,5,Bernstein,Häufig,"0,07 €","0,22 €"
3,0,"Kida - Atlanterin",003,6,Bernstein,Häufig,"0,07 €","0,21 €"
0,0,"Kida - Wächterin von Atlantis",003,7,Bernstein,Legendär,"10,23 €","13,38 €"
1,0,"Lucky - Der 15. Welpe",003,8,Bernstein,Rare,"0,12 €","0,56 €"
0,1,"Minnie Maus - Musikalische Künstlerin",003,9,Bernstein,Rare,"0,10 €","0,33 €"
2,0,"Miss Bianca - Agentin der internationalen Rettungshilfegesellschaft",003,10,Bernstein,Häufig,"0,07 €","0,13 €"
1,1,"Mr. Snoops - Ungeschickter Geschäftsmann",003,11,Bernstein,Häufig,"0,07 €","0,13 €"
2,0,"Nani - Beschützende Schwester",003,12,Bernstein,Ungewöhnlich,"0,07 €","0,26 €"
2,0,"Orville - Flieger-Ass",003,13,Bernstein,Häufig,"0,07 €","0,14 €"
4,0,"Patch - Einschüchternder Welpe",003,14,Bernstein,Häufig,"0,07 €","0,12 €"
0,0,"Perdi - Engagierte Mutter",003,15,Bernstein,Legendär,"5,17 €","9,82 €"
0,0,"Ferkel - Puuhs Piratenkapitän",003,16,Bernstein,Super Selten,"2,11 €","3,72 €"
1,0,"Pluto - Entschlossener Verteidiger",003,17,Bernstein,Rare,"0,14 €","0,45 €"
4,0,"Pluto - Freundliches Hündchen",003,18,Bernstein,Ungewöhnlich,"0,08 €","0,50 €"
0,1,"Pongo - Entschlossener Vater",003,19,Bernstein,Super Selten,"0,14 €","0,22 €"
1,0,"Die Herzkönigin - Kaiserliche Majestät des Wunderlands",003,20,Bernstein,Ungewöhnlich,"0,10 €","0,19 €"
5,0,"Rolly - Hungriger Welpe",003,21,Bernstein,Ungewöhnlich,"0,09 €","0,14 €"
4,0,"Naseweis - Großzügige Fee",003,22,Bernstein,Ungewöhnlich,"0,07 €","0,17 €"
3,0,"Wendy Darling - Talentierte Seglerin",003,23,Bernstein,Ungewöhnlich,"0,09 €","0,20 €"
3,0,"99 Welpen",003,24,Bernstein,Ungewöhnlich,"0,07 €","0,13 €"
2,1,"Befehl vom Boss",003,25,Bernstein,Häufig,"0,07 €","0,15 €"
2,0,"Lass mich nicht allein",003,26,Bernstein,Häufig,"0,09 €","0,14 €"
2,0,"Provisorischer Flicken",003,27,Bernstein,Häufig,"0,07 €","0,12 €"
0,0,"Probier's mal mit Gemütlichkeit",003,28,Bernstein,Rare,"1,54 €","2,55 €"
1,0,"Reinigendes Regenwasser",003,29,Bernstein,Häufig,"0,07 €","0,14 €"
1,0,"Herz von Atlantis",003,30,Bernstein,Rare,"0,14 €","0,22 €"
1,1,"Wildkatz' Schraubenschlüssel",003,31,Bernstein,Ungewöhnlich,"0,07 €","0,21 €"
4,0,"Nimmerland - Meermädchenlagune",003,32,Bernstein,Häufig,"0,07 €","0,14 €"
1,0,"Das Geweihte Land - Königsfelsen",003,33,Bernstein,Rare,"0,30 €","1,35 €"
1,0,"Tianas Palast - Jazz Restaurant",003,34,Bernstein,Ungewöhnlich,"0,07 €","0,22 €"
1,0,"Alice - Tee Alchemistin",003,35,Amethyst,Super Selten,"0,13 €","0,83 €"
0,0,"Chernabogs Anhänger - Geschöpfe des Bösen",003,36,Amethyst,Ungewöhnlich,"0,44 €","6,31 €"
2,0,"Diablo - Treues Haustier",003,37,Amethyst,Häufig,"0,07 €","0,14 €"
0,0,"Dschinni - Hilfsbereiter Freund",003,38,Amethyst,Super Selten,"0,21 €","0,59 €"
2,0,"Polaros - Eis Titan",003,39,Amethyst,Ungewöhnlich,"0,07 €","0,27 €"
3,0,"Jago - Papageichen",003,40,Amethyst,Häufig,"0,07 €","0,12 €"
2,0,"Dschafar - Lampendieb",003,41,Amethyst,Ungewöhnlich,"0,07 €","0,19 €"
0,0,"Dschafar - Verblüffender Illusionist",003,42,Amethyst,Legendär,"8,24 €","13,61 €"
3,0,"Lena Degenflügel - Rebellischer Teenager",003,43,Amethyst,Häufig,"0,07 €","0,12 €"
0,0,"Zauberbesen - Tanzender Staubwedel",003,44,Amethyst,Ungewöhnlich,"0,09 €","0,17 €"
0,1,"Zauberbesen - Rasanter Saubermacher",003,45,Amethyst,Häufig,"0,09 €","0,16 €"
1,0,"Zauberbesen - Der große Feger",003,46,Amethyst,Häufig,"0,09 €","0,18 €"
2,0,"Fliegender Teppich - Überflieger",003,47,Amethyst,Häufig,"0,07 €","0,18 €"
1,0,"Gundel Gaukeley - Ehrgeizige Hexe",003,48,Amethyst,Häufig,"0,07 €","0,12 €"
0,0,"Gundel Gaukeley - Der Midas-Effekt",003,49,Amethyst,Super Selten,"0,14 €","0,68 €"
1,0,"Gundel Gaukeley - Diebische Hexe",003,50,Amethyst,Ungewöhnlich,"0,07 €","0,14 €"
1,0,"Malefiz - Herrin des Bösen",003,51,Amethyst,Legendär,"1,32 €","4,44 €"
2,1,"Mama Odie - Stimme der Weisheit",003,52,Amethyst,Ungewöhnlich,"0,07 €","0,12 €"
1,0,"Pua - Hängebauch-Freund",003,53,Amethyst,Häufig,"0,07 €","0,12 €"
0,1,"Rafiki - Mystischer Kämpfer",003,54,Amethyst,Rare,"0,52 €","2,28 €"
1,0,"Orkanos - Tornado Titan",003,55,Amethyst,Rare,"0,14 €","0,48 €"
2,0,"Der Feuervogel - Macht der Zerstörung",003,56,Amethyst,Häufig,"0,07 €","0,12 €"
3,0,"Die Königin - Hasserfüllte Rivalin",003,57,Amethyst,Häufig,"0,07 €","0,13 €"
1,0,"Hüter des Schatzes - Wächter der Höhle",003,58,Amethyst,Rare,"0,11 €","0,29 €"
1,0,"Ursula - Seehexe",003,59,Amethyst,Rare,"0,14 €","0,50 €"
1,0,"Ein Geschenk machen",003,60,Amethyst,Häufig,"0,07 €","0,12 €"
2,0,"Es ruft mich",003,61,Amethyst,Ungewöhnlich,"0,07 €","0,19 €"
3,0,"Letzter Versuch",003,62,Amethyst,Ungewöhnlich,"0,07 €","0,14 €"
1,0,"Der Boss ist doch der Held",003,63,Amethyst,Rare,"0,22 €","0,84 €"
0,0,"Die Lampe",003,64,Amethyst,Rare,"0,14 €","0,38 €"
0,0,"Der Zauberhut",003,65,Amethyst,Rare,"0,16 €","0,59 €"
1,0,"Verbotener Berg - Malefiz' Schloss",003,66,Amethyst,Häufig,"0,07 €","0,14 €"
1,0,"Das Schloss der Königin - Spiegel-Kammer",003,67,Amethyst,Rare,"10,47 €","15,94 €"
2,0,"Der Mystische Turm - Wunderbarer Arbeitsraum",003,68,Amethyst,Ungewöhnlich,"0,14 €","0,57 €"
4,1,"Curly - Stärkster der verwunschenen Kinder",003,69,Smaragd,Häufig,"0,07 €","0,12 €"
0,0,"Verfluchte Meerleute - Ursulas Handwerkskunst",003,70,Smaragd,Rare,"1,01 €","3,97 €"
4,0,"Don Kanaille - Piratenprinz",003,71,Smaragd,Häufig,"0,07 €","0,12 €"
3,0,"Abschaum - Fischabfall",003,72,Smaragd,Häufig,"0,08 €","0,14 €"
1,1,"Bruder Tack - Pfarrer von Nottingham",003,73,Smaragd,Ungewöhnlich,"0,07 €","0,33 €"
1,0,"Helga Sinclair - Femme Fatale",003,74,Smaragd,Super Selten,"0,14 €","1,03 €"
2,0,"Helga Sinclair - Rachsüchtige Partnerin",003,75,Smaragd,Rare,"0,10 €","0,14 €"
2,0,"Meerschaum - Fischabfall",003,76,Smaragd,Häufig,"0,07 €","0,12 €"
2,0,"Kit Wolkenflitzer - Harter Bursche",003,77,Smaragd,Ungewöhnlich,"0,14 €","0,38 €"
0,0,"Lyle Tiberius Rourke - Gerissener Söldner",003,78,Smaragd,Super Selten,"0,14 €","0,95 €"
1,1,"Milo Thatch - Kluger Kartograph",003,79,Smaragd,Häufig,"0,07 €","0,12 €"
0,0,"Milo Thatch - König von Atlantis",003,80,Smaragd,Legendär,"2,19 €","5,77 €"
0,0,"Morph - Weltraum-Schleim",003,81,Smaragd,Rare,"0,43 €","3,05 €"
0,1,"Peter Pan - Anführer der verwunschenen Kinder",003,82,Smaragd,Rare,"0,10 €","0,14 €"
2,0,"Prinz John - Königsclown",003,83,Smaragd,Ungewöhnlich,"0,09 €","0,29 €"
1,0,"Robin Hood - Tagträumer",003,84,Smaragd,Rare,"0,13 €","0,88 €"
0,0,"Shenzi - Hyänen-Rudelführerin",003,85,Smaragd,Super Selten,"0,14 €","0,37 €"
2,1,"Sir Hiss - Geifernde Giftschlange",003,86,Smaragd,Häufig,"0,07 €","0,14 €"
2,0,"Skippy - Kaninchen mit viel Energie",003,87,Smaragd,Häufig,"0,07 €","0,12 €"
1,0,"Starkey - Hinterhältiger Pirat",003,88,Smaragd,Ungewöhnlich,"0,07 €","0,20 €"
1,0,"Stitch - Verdeckter Ermittler",003,89,Smaragd,Rare,"0,14 €","0,17 €"
0,0,"Ursula - Täuscherin",003,90,Smaragd,Ungewöhnlich,"0,32 €","3,75 €"
0,0,"Ursula - Täuscht alle",003,91,Smaragd,Legendär,"24,72 €","36,73 €"
2,0,"Wildkatz - Mechaniker",003,92,Smaragd,Ungewöhnlich,"0,10 €","0,12 €"
3,0,"Zazu - Verwaltet das Geweihte Land",003,93,Smaragd,Häufig,"0,07 €","0,12 €"
1,1,"Du sollst mein Cooooowboy sein",003,94,Smaragd,Ungewöhnlich,"0,07 €","0,12 €"
1,0,"Es wird einst gescheh’n",003,95,Smaragd,Häufig,"0,07 €","0,12 €"
2,0,"Ein guter Ehemann",003,96,Smaragd,Häufig,"0,12 €","0,14 €"
2,0,"Wolkensurfer",003,97,Smaragd,Häufig,"0,07 €","0,14 €"
2,0,"Robins Bogen",003,98,Smaragd,Ungewöhnlich,"0,07 €","0,17 €"
1,0,"Sternenlicht-Phiole",003,99,Smaragd,Rare,"0,10 €","0,29 €"
4,0,"De Vil Herrenhaus - Cruellas Anwesen",003,100,Smaragd,Häufig,"0,09 €","0,14 €"
0,0,"Zahn - Stadt am Fluss",003,101,Smaragd,Rare,"0,22 €","0,81 €"
1,0,"Kuscos Palast - Heimat des Königs",003,102,Smaragd,Ungewöhnlich,"0,07 €","0,29 €"
1,0,"Arielle - Abenteuerlustige Sammlerin",003,103,Rubin,Super Selten,"0,14 €","0,98 €"
2,0,"Billy Bones - Flints Erster Offizier",003,104,Rubin,Häufig,"0,07 €","0,12 €"
1,0,"Käpt'n Hook - Meisterhafter Schwertkämpfer",003,105,Rubin,Rare,"0,14 €","0,25 €"
3,0,"Della Duck - Unaufhaltsame Mutter",003,106,Rubin,Häufig,"0,07 €","0,12 €"
5,0,"HeiHei - Ungewollter Entdecker",003,107,Rubin,Ungewöhnlich,"0,10 €","0,18 €"
0,0,"Hydra - Tödliche Schlange",003,108,Rubin,Legendär,"2,05 €","3,72 €"
0,0,"Jim Hawkins - Raumfahrer",003,109,Rubin,Legendär,"9,27 €","14,40 €"
2,0,"Jim Hawkins - Adrenalinjunkie",003,110,Rubin,Häufig,"0,07 €","0,12 €"
4,0,"Kokomora - Bedrohlicher Seefahrer",003,111,Rubin,Häufig,"0,07 €","0,11 €"
0,0,"Madam Medusa - Die Chefin",003,112,Rubin,Super Selten,"3,65 €","11,49 €"
4,0,"Maui - Aufstrebender Halbgott",003,113,Rubin,Ungewöhnlich,"0,07 €","0,26 €"
0,0,"Maui - Wal",003,114,Rubin,Rare,"0,14 €","0,51 €"
2,0,"Milo Thatch - Begabter Gelehrter",003,115,Rubin,Häufig,"0,09 €","0,12 €"
0,1,"Vaiana - Geborene Anführerin",003,116,Rubin,Rare,"0,10 €","0,33 €"
4,0,"Vaiana - Unerschrockene Seefahrerin",003,117,Rubin,Häufig,"0,07 €","0,12 €"
3,0,"Nutsy - Geier-Handlanger",003,118,Rubin,Häufig,"0,07 €","0,12 €"
1,0,"Peter Pan - Held aus Nimmerland",003,119,Rubin,Häufig,"0,07 €","0,22 €"
