Normal,Foil,Name,Set,Card Number,Color,Rarity,Price,Foil Price
5,0,Boun - Precocious Entrepreneur,002,104,Ruby,Common,"€0.10","€0.34"
5,0,Card Soldiers - Full Deck,002,105,Ruby,Uncommon,"€0.15","€0.19"
2,0,Donald Duck - Not Again!,002,106,Ruby,Legendary,"€4.73","€12.64"
7,0,Felicia - Always Hungry,002,107,Ruby,Common,"€0.17","€0.40"
5,0,Fidget - Ratigan's Henchman,002,108,Ruby,Common,"€0.09","€0.31"
3,0,Honest John - Not That Honest,002,109,Ruby,Rare,"€0.22","€1.01"
2,0,Lady Tremaine - Imperious Queen,002,110,Ruby,Super rare,"€2.66","€6.90"
7,0,Lady Tremaine - Overbearing Matriarch,002,111,Ruby,Common,"€0.09","€0.22"
3,0,Lumiere - Hotheaded Candelabra,002,112,Ruby,Rare,"€0.13","€0.89"
3,0,Minnie Mouse - Stylish Surfer,002,113,Ruby,Uncommon,"€0.18","€0.88"
2,0,Minnie Mouse - Wide-Eyed Diver,002,114,Ruby,Rare,"€0.27","€1.47"
9,0,Minnie Mouse - Zipping Around,002,115,Ruby,Common,"€0.10","€0.31"
4,0,Mother Gothel - Withered and Wicked,002,116,Ruby,Uncommon,"€0.11","€0.44"
7,0,Mulan - Soldier in Training,002,117,Ruby,Common,"€0.12","€0.40"
2,0,Namaari - Nemesis,002,118,Ruby,Super rare,"€0.36","€1.93"
4,0,Queen of Hearts - Impulsive Ruler,002,119,Ruby,Uncommon,"€0.15","€0.67"
4,1,Queen of Hearts - Sensing Weakness,002,120,Ruby,Uncommon,"€0.26","€1.90"
3,0,Ratigan - Very Large Mouse,002,121,Ruby,Rare,"€0.18","€1.63"
6,0,Raya - Headstrong,002,122,Ruby,Common,"€0.10","€0.18"
4,0,Raya - Leader of Heart,002,123,Ruby,Super rare,"€0.21","€0.97"
3,0,Raya - Warrior of Kumandra,002,124,Ruby,Uncommon,"€0.12","€0.83"
1,0,Scar - Vicious Cheater,002,125,Ruby,Legendary,"€10.51","€23.83"
1,1,Shere Khan - Menacing Predator,002,126,Ruby,Rare,"€2.26","€11.42"
7,2,Tigger - One of a Kind,002,127,Ruby,Common,"€0.10","€0.33"
2,0,Tuk Tuk - Wrecking Ball,002,128,Ruby,Rare,"€0.12","€0.87"
4,1,Go the Distance,002,129,Ruby,Common,"€0.09","€0.40"
2,0,Teeth and Ambitions,002,130,Ruby,Rare,"€1.46","€4.33"
4,0,The Most Diabolical Scheme,002,131,Ruby,Uncommon,"€0.12","€0.52"
3,1,What Did You Call Me?,002,132,Ruby,Common,"€0.09","€0.18"
3,1,You Can Fly!,002,133,Ruby,Uncommon,"€0.11","€0.25"
1,0,Dinner Bell,002,134,Ruby,Rare,"€0.25","€2.93"
8,1,Peter Pan's Dagger,002,135,Ruby,Common,"€0.09","€0.17"
6,0,Sword in the Stone,002,136,Ruby,Uncommon,"€0.09","€0.52"
0,0,Alice - Growing Girl,002,137,Sapphire,Legendary,"€12.44","€23.29"
4,0,Basil - Great Mouse Detective,002,138,Sapphire,Super rare,"€0.23","€1.11"
5,0,Basil - Of Baker Street,002,139,Sapphire,Common,"€0.09","€0.30"
9,1,Basil - Perceptive Investigator,002,140,Sapphire,Common,"€0.09","€0.26"
4,1,Caterpillar - Calm and Collected,002,141,Sapphire,Uncommon,"€0.15","€1.06"
1,0,Cogsworth - Grandfather Clock,002,142,Sapphire,Super rare,"€1.81","€3.59"
5,0,Cogsworth - Talking Clock,002,143,Sapphire,Uncommon,"€0.11","€0.64"
7,0,Cruella De Vil - Fashionable Cruiser,002,144,Sapphire,Common,"€0.11","€0.38"
2,0,Cruella De Vil - Perfectly Wretched,002,145,Sapphire,Uncommon,"€0.12","€0.40"
5,1,Duke Weaselton - Small-Time Crook,002,146,Sapphire,Common,"€0.09","€0.21"
2,1,Gaston - Intellectual Powerhouse,002,147,Sapphire,Rare,"€0.21","€0.35"
4,0,Grand Pabbie - Oldest and Wisest,002,148,Sapphire,Super rare,"€1.11","€1.98"
3,0,Hiram Flaversham - Toymaker,002,149,Sapphire,Rare,"€0.97","€7.27"
5,0,James - Role Model,002,150,Sapphire,Common,"€0.09","€0.34"
6,0,Jasmine - Heir of Agrabah,002,151,Sapphire,Common,"€0.09","€0.27"
7,0,Judy Hopps - Optimistic Officer,002,152,Sapphire,Uncommon,"€0.12","€1.08"
1,0,Mrs. Judson - Housekeeper,002,153,Sapphire,Rare,"€0.23","€1.09"
5,1,Nick Wilde - Wily Fox,002,154,Sapphire,Uncommon,"€0.23","€0.97"
1,0,Noi - Orphaned Thief,002,155,Sapphire,Rare,"€0.96","€2.56"
11,1,Owl - Logical Lecturer,002,156,Sapphire,Common,"€0.09","€0.21"
3,0,Prince Charming - Heir to the Throne,002,157,Sapphire,Rare,"€0.22","€1.93"
6,2,Rabbit - Reluctant Host,002,158,Sapphire,Common,"€0.09","€0.59"
3,1,Sisu - Divine Water Dragon,002,159,Sapphire,Legendary,"€9.32","€21.97"
10,1,The Nokk - Water Spirit,002,160,Sapphire,Common,"€0.09","€0.31"
3,0,Winnie the Pooh - Having a Think,002,161,Sapphire,Rare,"€0.11","€3.77"
0,0,Falling Down the Rabbit Hole,002,162,Sapphire,Rare,"€0.25","€1.11"
6,0,Four Dozen Eggs,002,163,Sapphire,Uncommon,"€0.09","€0.52"
6,0,Launch,002,164,Sapphire,Uncommon,"€0.11","€0.26"
7,0,Nothing to Hide,002,165,Sapphire,Common,"€0.12","€0.41"
7,0,Fang Crossbow,002,166,Sapphire,Uncommon,"€0.11","€0.69"
7,0,Gumbo Pot,002,167,Sapphire,Common,"€0.09","€0.22"
3,1,Maurice's Workshop,002,168,Sapphire,Rare,"€0.46","€1.88"
10,0,Pawpsicle,002,169,Sapphire,Common,"€0.11","€1.07"
4,0,Sardine Can,002,170,Sapphire,Uncommon,"€0.11","€0.30"
7,1,Beast - Forbidding Recluse,002,171,Steel,Common,"€0.09","€0.61"
1,0,Beast - Selfless Protector,002,172,Steel,Super rare,"€0.48","€2.19"
3,1,Beast - Tragic Hero,002,173,Steel,Legendary,"€34.27","€47.54"
7,0,Benja - Guardian of the Dragon Gem,002,174,Steel,Common,"€0.11","€0.38"
0,1,Chief Bogo - Respected Officer,002,175,Steel,Rare,"€0.21","€2.03"
9,1,Cinderella - Knight in Training,002,176,Steel,Common,"€0.09","€0.19"
1,0,Cinderella - Stouthearted,002,177,Steel,Super rare,"€7.47","€15.73"
6,0,Donald Duck - Deep-Sea Diver,002,178,Steel,Common,"€0.10","€0.49"
4,1,Eli La Bouff - Big Daddy,002,179,Steel,Uncommon,"€0.09","€0.26"
3,0,Goofy - Knight for a Day,002,180,Steel,Rare,"€0.28","€1.25"
2,0,Hercules - Divine Hero,002,181,Steel,Rare,"€0.65","€1.19"
10,0,Hercules - Hero in Training,002,182,Steel,Common,"€0.09","€0.53"
3,0,Jafar - Dreadnought,002,183,Steel,Uncommon,"€0.12","€0.22"
5,0,Jafar - Royal Vizier,002,184,Steel,Common,"€0.10","€0.59"
2,0,Kronk - Junior Chipmunk,002,185,Steel,Rare,"€0.18","€1.63"
5,0,Lawrence - Jealous Manservant,002,186,Steel,Uncommon,"€0.09","€0.47"
7,0,Li Shang - Archery Instructor,002,187,Steel,Uncommon,"€0.09","€0.43"
9,2,Magic Broom - Industrial Model,002,188,Steel,Common,"€0.11","€0.27"
0,0,Namaari - Morning Mist,002,189,Steel,Legendary,"€4.73","€12.02"
6,0,Pacha - Village Leader,002,190,Steel,Uncommon,"€0.09","€0.43"
10,0,Prince Naveen - Penniless Royal,002,191,Steel,Common,"€0.10","€0.22"
1,0,Queen of Hearts - Capricious Monarch,002,192,Steel,Rare,"€0.24","€0.72"
4,0,Robin Hood - Capable Fighter,002,193,Steel,Uncommon,"€0.11","€0.88"
4,0,The Huntsman - Reluctant Enforcer,002,194,Steel,Rare,"€0.17","€1.05"
6,1,The Prince - Never Gives Up,002,195,Steel,Uncommon,"€0.10","€0.47"
4,1,Tiana - Celebrating Princess,002,196,Steel,Super rare,"€0.17","€0.61"
8,1,Tiana - Diligent Waitress,002,197,Steel,Common,"€0.10","€0.43"
8,0,Charge!,002,198,Steel,Common,"€0.09","€0.35"
5,0,Let the Storm Rage On,002,199,Steel,Common,"€0.16","€1.58"
6,0,Pick a Fight,002,200,Steel,Uncommon,"€0.14","€0.59"
3,0,Strength of a Raging Fire,002,201,Steel,Rare,"€1.84","€6.61"
5,1,Last Cannon,002,202,Steel,Common,"€0.10","€0.35"
5,0,Mouse Armor,002,203,Steel,Uncommon,"€0.10","€0.47"
1,0,Weight Set,002,204,Steel,Rare,"€0.23","€0.43"
0,0,Cinderella - Ballroom Sensation,002,205,Amber,Enchanted,,"€236.38"
0,0,Snow White - Well Wisher,002,206,Amber,Enchanted,,"€195.50"
0,0,Arthur - Wizard's Apprentice,002,207,Amethyst,Enchanted,,"€164.00"
0,0,Madam Mim - Purple Dragon,002,208,Amethyst,Enchanted,,"€97.57"
0,0,Pete - Bad Guy,002,209,Emerald,Enchanted,,"€121.89"
0,0,Beast - Relentless,002,210,Emerald,Enchanted,,"€148.62"
0,0,Lady Tremaine - Imperious Queen,002,211,Ruby,Enchanted,,"€107.78"
0,0,Shere Khan - Menacing Predator,002,212,Ruby,Enchanted,,"€191.54"
0,0,Alice - Growing Girl,002,213,Sapphire,Enchanted,,"€205.28"
0,0,Sisu - Divine Water Dragon,002,214,Sapphire,Enchanted,,"€173.84"
0,0,Hercules - Divine Hero,002,215,Steel,Enchanted,,"€138.11"
0,0,Namaari - Morning Mist,002,216,Steel,Enchanted,,"€97.77"
